Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ks/call  Ks/call  name    
                0.00    0.00       2/39645       task_energy_ [5]
                0.00    0.00       2/39645       atomd_ [146]
                0.00    0.00       2/39645       geom_rtdb_in_ [481]
                0.00    0.00       2/39645       geom_rtdb_delete_ [582]
                0.00    0.00       2/39645       util_pname0_ [550]
                0.00    0.00       2/39645       util_file_print_dirs_ [644]
                0.00    0.00       2/39645       cons_fxd_atoms_n_tag_ [509]
                0.00    0.00       2/39645       cons_status_tag_ [514]
                0.00    0.00       2/39645       cons_hbond_n_tag_ [510]
                0.00    0.00       2/39645       cons_hdihed_n_tag_ [511]
                0.00    0.00       3/39645       memory_env_get_ [450]
                0.00    0.00       3/39645       scf_ [4]
                0.00    0.00       3/39645       bas_rtdb_add_ [485]
                0.00    0.00       3/39645       bas_input_ [112]
                0.00    0.00       3/39645       geom_create_ [490]
                0.00    0.00       3/39645       geom_rtdb_store_ [584]
                0.00    0.00       3/39645       util_char_ga_brdcst_ [499]
                0.00    0.00       3/39645       util_find_dir_ [500]
                0.00    0.00       4/39645       mull_calc_ [179]
                0.00    0.00       4/39645       bas_create_ [477]
                0.00    0.00       4/39645       inp_contains_ [528]
                0.00    0.00       5/39645       bas_print_ [230]
                0.00    0.00       5/39645       bas_tag_lib_ [208]
                0.00    0.00       6/39645       scf_vectors_guess_ [34]
                0.00    0.00       6/39645       bas_rtdb_do_store_ [486]
                0.00    0.00       6/39645       bas_library_file_ [484]
                0.00    0.00       6/39645       bas_input_body_ [447]
                0.00    0.00       6/39645       geom_rtdb_load_ [525]
                0.00    0.00       6/39645       inp_search_fast_ [449]
                0.00    0.00       6/39645       util_print_rtdb_load_ [502]
                0.00    0.00      12/39645       bas_rtdb_in_ [440]
                0.00    0.00      17/39645       util_cite_ [198]
                0.00    0.00      18/39645       util_nwchemrc_get_ [453]
                0.00    0.00      20/39645       MAIN__ [1]
                0.00    0.00      28/39645       movecs_write_ [175]
                0.00    0.00      33/39645       bas_summary_print_ [212]
                0.00    0.00      36/39645       inp_search_ [448]
                0.00    0.00      38/39645       file_write_ga_ [169]
                0.00    0.00      41/39645       bas_rtdb_do_load_ [191]
                0.00    0.00      51/39645       geom_print_distances_ [576]
                0.00    0.00      56/39645       util_print_centered_ [353]
                0.00    0.00      60/39645       geom_prt_angles_ [580]
                0.00    0.00      61/39645       input_echo_ [600]
                0.00    0.00      90/39645       util_file_name_ [361]
                0.00    0.00     123/39645       inp_read_ [328]
                0.00    0.00     130/39645       movecs_print_anal_ [97]
                0.00    0.00     180/39645       util_file_prefix_ [359]
                0.00    0.00    1033/39645       geom_tag_to_element_ [283]
                0.00    0.00    1064/39645       inp_match_ [281]
                0.00    0.00   36432/39645       inp_compare_ [253]
[251]    0.0    0.00    0.00   39645         inp_strlen_ [251]
-----------------------------------------------
                0.00    0.00       1/20002       int_init_org_ [116]
                0.00    0.00       1/20002       spcart_init_ [203]
                0.00    0.00   20000/20002       int_mpole_ [88]
[252]    0.0    0.00    0.00   20002         defnxyz_ [252]
-----------------------------------------------
                               32072             inp_compare_ [253]
                0.00    0.00       1/18216       bas_rtdb_load_ [190]
                0.00    0.00       2/18216       task_ [3]
                0.00    0.00       3/18216       scf_vectors_guess_ [34]
                0.00    0.00       4/18216       geom_rtdb_delete_ [582]
                0.00    0.00       6/18216       bas_input_body_ [447]
                0.00    0.00       9/18216       bas_input_ [112]
                0.00    0.00      13/18216       bas_tag_lib_ [208]
                0.00    0.00      15/18216       memory_defaults_ [608]
                0.00    0.00      17/18216       input_file_info_ [601]
                0.00    0.00      20/18216       input_set_ [532]
                0.00    0.00      20/18216       geom_momint0_ [570]
                0.00    0.00      23/18216       bas_rtdb_do_load_ [191]
                0.00    0.00      40/18216       geom_check_input_quants_ [524]
                0.00    0.00      51/18216       memory_input_ [609]
                0.00    0.00      61/18216       task_input_ [640]
                0.00    0.00      97/18216       rtdb_clean_ [623]
                0.00    0.00     103/18216       scf_input_ [631]
                0.00    0.00     266/18216       int_1e_ga_ [69]
                0.00    0.00     278/18216       geom_input_ [177]
                0.00    0.00     300/18216       inp_read_ [328]
                0.00    0.00     337/18216       inp_search_ [448]
                0.00    0.00     578/18216       input_parse_ [111]
                0.00    0.00    1050/18216       geom_compute_values_ [461]
                0.00    0.00   14922/18216       inp_match_ [281]
[253]    0.0    0.00    0.00   18216+32072   inp_compare_ [253]
                0.00    0.00   36432/39645       inp_strlen_ [251]
                               32072             inp_compare_ [253]
-----------------------------------------------
                0.00    0.00       3/7695        rtdb_seq_first [541]
                0.00    0.00     167/7695        rtdb_seq_get [303]
                0.00    0.00     170/7695        rtdb_seq_get_info [301]
                0.00    0.00     199/7695        rtdb_seq_next [336]
                0.00    0.00     706/7695        hdbm_insert [292]
                0.00    0.00     912/7695        hdbm_file_copy [526]
                0.00    0.00     912/7695        hdbm_load [527]
                0.00    0.00    1140/7695        hdbm_clear [463]
                0.00    0.00    3486/7695        hdbm_delete [271]
[254]    0.0    0.00    0.00    7695         datum_free [254]
                0.00    0.00    4915/6093        hdbm_free [255]
-----------------------------------------------
                0.00    0.00       1/6093        hdbm_file_compress [591]
                0.00    0.00      15/6093        hdbm_close [464]
                0.00    0.00    1162/6093        hdbm_delete [271]
                0.00    0.00    4915/6093        datum_free [254]
[255]    0.0    0.00    0.00    6093         hdbm_free [255]
-----------------------------------------------
                0.00    0.00       5/5308        hdbm_close [464]
                0.00    0.00       5/5308        hdbm_clear [463]
                0.00    0.00       9/5308        hdbm_first_key [439]
                0.00    0.00     125/5308        hdbm_file_flush [327]
                0.00    0.00     250/5308        hdbm_replace [309]
                0.00    0.00     706/5308        hdbm_insert [292]
                0.00    0.00    1017/5308        hdbm_read [284]
                0.00    0.00    1393/5308        hdbm_delete [271]
                0.00    0.00    1798/5308        hdbm_next_key [265]
[256]    0.0    0.00    0.00    5308         hdbm_check [256]
-----------------------------------------------
                0.00    0.00       9/5284        hdbm_first_key [439]
                0.00    0.00    1789/5284        hdbm_next_key [265]
                0.00    0.00    3486/5284        NewEntry [277]
[257]    0.0    0.00    0.00    5284         datum_duplicate [257]
                0.00    0.00    3666/4916        hdbm_malloc [259]
-----------------------------------------------
                0.00    0.00    5260/5260        schwarz_init_ [139]
[258]    0.0    0.00    0.00    5260         comp4_insert_ [258]
-----------------------------------------------
                0.00    0.00       1/4916        hdbm_file_compress [591]
                0.00    0.00    1249/4916        datum_fread [274]
                0.00    0.00    3666/4916        datum_duplicate [257]
[259]    0.0    0.00    0.00    4916         hdbm_malloc [259]
-----------------------------------------------
                0.00    0.00    1162/3572        put_in_bin [278]
                0.00    0.00    2410/3572        search [262]
[260]    0.0    0.00    0.00    3572         hash [260]
-----------------------------------------------
                0.00    0.00       5/2443        hdbm_open [465]
                0.00    0.00      22/2443        delete_file_entry [399]
                0.00    0.00     461/2443        hdbm_load [527]
                0.00    0.00     706/2443        write_file_entry [293]
                0.00    0.00    1249/2443        datum_fread [274]
[261]    0.0    0.00    0.00    2443         hdbm_fseek [261]
-----------------------------------------------
                0.00    0.00    1017/2410        hdbm_read [284]
                0.00    0.00    1393/2410        hdbm_delete [271]
[262]    0.0    0.00    0.00    2410         search [262]
                0.00    0.00    2410/3572        hash [260]
-----------------------------------------------
                0.00    0.00       2/2232        mxinit_ [380]
                0.00    0.00     795/2232        mxcombv1_ [287]
                0.00    0.00    1435/2232        mxbrod_ [269]
[263]    0.0    0.00    0.00    2232         mxpara_ [263]
-----------------------------------------------
                0.00    0.00       3/2143        hdbm_open [465]
                0.00    0.00      22/2143        delete_file_entry [399]
                0.00    0.00    2118/2143        write_file_entry [293]
[264]    0.0    0.00    0.00    2143         hdbm_fwrite [264]
-----------------------------------------------
                0.00    0.00       1/1798        rtdb_seq_first [541]
                0.00    0.00     201/1798        rtdb_seq_next [336]
                0.00    0.00     456/1798        hdbm_file_copy [526]
                0.00    0.00    1140/1798        hdbm_clear [463]
[265]    0.0    0.00    0.00    1798         hdbm_next_key [265]
                0.00    0.00    1798/5308        hdbm_check [256]
                0.00    0.00    1789/5284        datum_duplicate [257]
-----------------------------------------------
                0.00    0.00       5/1519        fmemreq_ [460]
                0.00    0.00       5/1519        pdspev [133]
                0.00    0.00       5/1519        pdspevx [135]
                0.00    0.00       5/1519        sorteig [475]
                0.00    0.00       5/1519        tred2 [476]
                0.00    0.00       5/1519        pstebz10_ [136]
                0.00    0.00       5/1519        pstein4 [473]
                0.00    0.00       5/1519        pstein5 [474]
                0.00    0.00       5/1519        mapdif1_ [467]
                0.00    0.00       5/1519        clustrinv5_ [457]
                0.00    0.00       5/1519        clustrinv4_ [456]
                0.00    0.00       5/1519        mgscs [470]
                0.00    0.00      10/1519        pxerbla2_ [438]
                0.00    0.00      10/1519        mapdif_ [435]
                0.00    0.00      10/1519        mdiff1_ [436]
                0.00    0.00      15/1519        g_exit_ [416]
                0.00    0.00      15/1519        memreq_ [418]
                0.00    0.00      20/1519        reduce_maps [407]
                0.00    0.00      25/1519        mapchk_ [390]
                0.00    0.00      40/1519        fil_mapvec_ [362]
                0.00    0.00     657/1519        reduce_list4 [295]
                0.00    0.00     657/1519        mgs_3 [294]
[266]    0.0    0.00    0.00    1519         mxnprc_ [266]
-----------------------------------------------
                0.00    0.00     260/1472        geom_cent_tag_ [308]
                0.00    0.00    1212/1472        geom_cent_get_ [275]
[267]    0.0    0.00    0.00    1472         geom_check_cent_ [267]
-----------------------------------------------
                0.00    0.00       5/1435        pstein5 [474]
                0.00    0.00     710/1435        tred2 [476]
                0.00    0.00     720/1435        mgscs [470]
[268]    0.0    0.00    0.00    1435         bbcast00 [268]
                0.00    0.00    1435/1435        mxbrod_ [269]
-----------------------------------------------
                0.00    0.00    1435/1435        bbcast00 [268]
[269]    0.0    0.00    0.00    1435         mxbrod_ [269]
                0.00    0.00    1435/2232        mxpara_ [263]
-----------------------------------------------
                0.00    0.00       5/1417        fmemreq_ [460]
                0.00    0.00       5/1417        pdspev_ [134]
                0.00    0.00       5/1417        pdspev [133]
                0.00    0.00       5/1417        pdspevx [135]
                0.00    0.00       5/1417        sorteig [475]
                0.00    0.00       5/1417        tred2 [476]
                0.00    0.00       5/1417        pstebz10_ [136]
                0.00    0.00       5/1417        menode_ [469]
                0.00    0.00       5/1417        pstein4 [473]
                0.00    0.00       5/1417        pstein5 [474]
                0.00    0.00       5/1417        mapdif1_ [467]
                0.00    0.00       5/1417        mxm25 [471]
                0.00    0.00       5/1417        clustrf5_ [454]
                0.00    0.00       5/1417        clustrfix_ [455]
                0.00    0.00       5/1417        clustrinv5_ [457]
                0.00    0.00       5/1417        clustrinv4_ [456]
                0.00    0.00       5/1417        mgscs [470]
                0.00    0.00      10/1417        pxerbla2_ [438]
                0.00    0.00      10/1417        mapdif_ [435]
                0.00    0.00      15/1417        g_exit_ [416]
                0.00    0.00      15/1417        memreq_ [418]
                0.00    0.00     130/1417        pdiff [325]
                0.00    0.00     495/1417        inv_it3 [300]
                0.00    0.00     657/1417        mgs_3 [294]
[270]    0.0    0.00    0.00    1417         mxmynd_ [270]
-----------------------------------------------
                0.00    0.00       3/1393        rtdb_seq_delete [498]
                0.00    0.00     250/1393        hdbm_replace [309]
                0.00    0.00    1140/1393        hdbm_clear [463]
[271]    0.0    0.00    0.00    1393         hdbm_delete [271]
                0.00    0.00    3486/7695        datum_free [254]
                0.00    0.00    1393/5308        hdbm_check [256]
                0.00    0.00    1393/2410        search [262]
                0.00    0.00    1162/6093        hdbm_free [255]
                0.00    0.00      22/22          delete_file_entry [399]
-----------------------------------------------
                0.00    0.00    1260/1260        swrite_ [273]
[272]    0.0    0.00    0.00    1260         sswrit_ [272]
-----------------------------------------------
                0.00    0.00    1260/1260        movecs_write_ [175]
[273]    0.0    0.00    0.00    1260         swrite_ [273]
                0.00    0.00    1260/1260        sswrit_ [272]
-----------------------------------------------
                                1249             datum_fread [274]
                0.00    0.00       5/1256        hdbm_open [465]
                0.00    0.00     458/1256        hdbm_load [527]
                0.00    0.00     793/1256        hdbm_read [284]
[274]    0.0    0.00    0.00    1256+1249    datum_fread [274]
                0.00    0.00    1249/4916        hdbm_malloc [259]
                0.00    0.00    1249/2443        hdbm_fseek [261]
                                1249             datum_fread [274]
-----------------------------------------------
                0.00    0.00      20/1212        geom_nuc_mpole_ [573]
                0.00    0.00      22/1212        datoms_ [145]
                0.00    0.00      40/1212        mull_calc_ [179]
                0.00    0.00     210/1212        geom_print_distances_ [576]
                0.00    0.00     380/1212        geom_verify_coords_ [588]
                0.00    0.00     540/1212        geom_prt_angles_ [580]
[275]    0.0    0.00    0.00    1212         geom_cent_get_ [275]
                0.00    0.00    1212/414079      geom_check_handle_ [237]
                0.00    0.00    1212/1472        geom_check_cent_ [267]
-----------------------------------------------
                0.00    0.00    1200/1200        ga_get2eri_ [71]
[276]    0.0    0.00    0.00    1200         dscat_arr_ [276]
                0.00    0.00   36000/817027      bas_cn2bfr_ [236]
                0.00    0.00    2400/412324      bas_ce2cnr_ [239]
-----------------------------------------------
                0.00    0.00     456/1162        hdbm_load [527]
                0.00    0.00     706/1162        hdbm_insert [292]
[277]    0.0    0.00    0.00    1162         NewEntry [277]
                0.00    0.00    3486/5284        datum_duplicate [257]
-----------------------------------------------
                0.00    0.00     456/1162        hdbm_load [527]
                0.00    0.00     706/1162        hdbm_insert [292]
[278]    0.0    0.00    0.00    1162         put_in_bin [278]
                0.00    0.00    1162/3572        hash [260]
-----------------------------------------------
                0.00    0.00       1/1133        rtdb_seq_close [629]
                0.00    0.00       2/1133        rtdb_seq_ma_get [542]
                0.00    0.00       2/1133        rtdb_seq_first [541]
                0.00    0.00       3/1133        rtdb_seq_delete [498]
                0.00    0.00     101/1133        rtdb_seq_next [336]
                0.00    0.00     125/1133        rtdb_seq_put [330]
                0.00    0.00     125/1133        rtdb_seq_put_info [331]
                0.00    0.00     380/1133        rtdb_seq_get [303]
                0.00    0.00     394/1133        rtdb_seq_get_info [301]
[279]    0.0    0.00    0.00    1133         check_handle [279]
-----------------------------------------------
                0.00    0.00       6/1067        rtdb_seq_delete [498]
                0.00    0.00     167/1067        rtdb_seq_get [303]
                0.00    0.00     250/1067        rtdb_seq_put [330]
                0.00    0.00     250/1067        rtdb_seq_put_info [331]
                0.00    0.00     394/1067        rtdb_seq_get_info [301]
[280]    0.0    0.00    0.00    1067         datum_wrap [280]
-----------------------------------------------
                0.00    0.00       1/1064        xc_input_ [656]
                0.00    0.00       2/1064        input_set_ [532]
                0.00    0.00       2/1064        bas_name_exist_rtdb_ [506]
                0.00    0.00       3/1064        memory_input_ [609]
                0.00    0.00       3/1064        dft_input_ [554]
                0.00    0.00       5/1064        bas_tag_lib_ [208]
                0.00    0.00       6/1064        bas_input_ [112]
                0.00    0.00       9/1064        bas_input_body_ [447]
                0.00    0.00    1033/1064        geom_tag_to_element_ [283]
[281]    0.0    0.00    0.00    1064         inp_match_ [281]
                0.00    0.00   14922/18216       inp_compare_ [253]
                0.00    0.00    1064/39645       inp_strlen_ [251]
-----------------------------------------------
                0.00    0.00       1/1038        task_input_ [640]
                0.00    0.00       1/1038        scf_input_ [631]
                0.00    0.00       1/1038        geom_input_ [177]
                0.00    0.00       2/1038        bas_tag_lib_ [208]
                0.00    0.00    1033/1038        geom_tag_to_element_ [283]
[282]    0.0    0.00    0.00    1038         inp_lcase_ [282]
-----------------------------------------------
                0.00    0.00       1/1033        bas_print_ [230]
                0.00    0.00       1/1033        bas_tag_lib_ [208]
                0.00    0.00      20/1033        mull_calc_ [179]
                0.00    0.00      20/1033        geom_nuc_mpole_ [573]
                0.00    0.00      20/1033        geom_input_ [177]
                0.00    0.00      21/1033        datoms_ [145]
                0.00    0.00     200/1033        bas_vec_info_ [174]
                0.00    0.00     210/1033        geom_print_distances_ [576]
                0.00    0.00     540/1033        geom_prt_angles_ [580]
[283]    0.0    0.00    0.00    1033         geom_tag_to_element_ [283]
                0.00    0.00    1033/39645       inp_strlen_ [251]
                0.00    0.00    1033/1038        inp_lcase_ [282]
                0.00    0.00    1033/1064        inp_match_ [281]
-----------------------------------------------
                0.00    0.00     167/1017        rtdb_seq_get [303]
                0.00    0.00     394/1017        rtdb_seq_get_info [301]
                0.00    0.00     456/1017        hdbm_file_copy [526]
[284]    0.0    0.00    0.00    1017         hdbm_read [284]
                0.00    0.00    1017/5308        hdbm_check [256]
                0.00    0.00    1017/2410        search [262]
                0.00    0.00     793/1256        datum_fread [274]
-----------------------------------------------
                0.00    0.00     180/930         geom_calc_angle_ [350]
                0.00    0.00     190/930         geom_print_distances_ [576]
                0.00    0.00     560/930         geom_prt_angles_ [580]
[285]    0.0    0.00    0.00     930         geom_calc_distance_ [285]
-----------------------------------------------
                0.00    0.00       5/837         tred2 [476]
                0.00    0.00       5/837         pstein4 [473]
                0.00    0.00       5/837         pstein5 [474]
                0.00    0.00       5/837         mxm25 [471]
                0.00    0.00       5/837         mgscs [470]
                0.00    0.00      10/837         fmemreq_ [460]
                0.00    0.00      10/837         pdspev [133]
                0.00    0.00      10/837         clustrf5_ [454]
                0.00    0.00      15/837         pdspev_ [134]
                0.00    0.00      20/837         pdspevx [135]
                0.00    0.00      90/837         memreq_ [418]
                0.00    0.00     657/837         mgs_3 [294]
[286]    0.0    0.00    0.00     837         count_list [286]
-----------------------------------------------
                0.00    0.00      10/795         gsum01 [434]
                0.00    0.00      10/795         gmax00 [433]
                0.00    0.00      15/795         gi_sum [417]
                0.00    0.00     760/795         gsum00 [288]
[287]    0.0    0.00    0.00     795         mxcombv1_ [287]
                0.00    0.00     795/2232        mxpara_ [263]
-----------------------------------------------
                0.00    0.00       5/760         pstein4 [473]
                0.00    0.00      35/760         pdspevx [135]
                0.00    0.00     720/760         tred2 [476]
[288]    0.0    0.00    0.00     760         gsum00 [288]
                0.00    0.00     760/795         mxcombv1_ [287]
-----------------------------------------------
                0.00    0.00     210/750         geom_print_distances_ [576]
                0.00    0.00     540/750         geom_prt_angles_ [580]
[289]    0.0    0.00    0.00     750         geom_get_def_rcov_ [289]
-----------------------------------------------
                0.00    0.00     720/720         mxm25 [471]
[290]    0.0    0.00    0.00     720         fil_dbl_lst [290]
-----------------------------------------------
                0.00    0.00       1/719         rtdb_close [624]
                0.00    0.00       1/719         rtdb_delete [496]
                0.00    0.00       2/719         rtdb_open [627]
                0.00    0.00       2/719         rtdb_ma_get [539]
                0.00    0.00      21/719         rtdb_get_info [431]
                0.00    0.00      24/719         rtdb_put [329]
                0.00    0.00     668/719         rtdb_get [302]
[291]    0.0    0.00    0.00     719         rtdb_broadcast [291]
-----------------------------------------------
                0.00    0.00     250/706         hdbm_replace [309]
                0.00    0.00     456/706         hdbm_file_copy [526]
[292]    0.0    0.00    0.00     706         hdbm_insert [292]
                0.00    0.00     706/1162        NewEntry [277]
                0.00    0.00     706/5308        hdbm_check [256]
                0.00    0.00     706/706         write_file_entry [293]
                0.00    0.00     706/7695        datum_free [254]
                0.00    0.00     706/1162        put_in_bin [278]
-----------------------------------------------
                0.00    0.00     706/706         hdbm_insert [292]
[293]    0.0    0.00    0.00     706         write_file_entry [293]
                0.00    0.00    2118/2143        hdbm_fwrite [264]
                0.00    0.00     706/2443        hdbm_fseek [261]
-----------------------------------------------
                0.00    0.00     657/657         clustrinv5_ [457]
[294]    0.0    0.00    0.00     657         mgs_3 [294]
                0.00    0.00     657/1519        mxnprc_ [266]
                0.00    0.00     657/1417        mxmynd_ [270]
                0.00    0.00     657/837         count_list [286]
                0.00    0.00     657/657         reduce_list4 [295]
-----------------------------------------------
                0.00    0.00     657/657         mgs_3 [294]
[295]    0.0    0.00    0.00     657         reduce_list4 [295]
                0.00    0.00     657/1519        mxnprc_ [266]
-----------------------------------------------
                0.00    0.00       1/627         rtdb_open [627]
                0.00    0.00       1/627         rtdb_close [624]
                0.00    0.00       2/627         rtdb_ma_get [539]
                0.00    0.00       2/627         rtdb_first [537]
                0.00    0.00       3/627         rtdb_delete [496]
                0.00    0.00      12/627         rtdb_get_info [431]
                0.00    0.00     101/627         rtdb_next [334]
                0.00    0.00     125/627         rtdb_put [329]
                0.00    0.00     380/627         rtdb_get [302]
[296]    0.0    0.00    0.00     627         verify_parallel_access [296]
-----------------------------------------------
                0.00    0.00     600/600         geom_nuc_mpole_ [573]
[297]    0.0    0.00    0.00     600         pow_multi_ [297]
-----------------------------------------------
                0.00    0.00       1/581         rtdb_close_ [625]
                0.00    0.00       2/581         rtdb_open_ [628]
                0.00    0.00       2/581         rtdb_ma_get_ [540]
                0.00    0.00       2/581         util_file_unlink_ [548]
                0.00    0.00       3/581         rtdb_delete_ [497]
                0.00    0.00       8/581         rtdb_get_info_ [442]
                0.00    0.00      44/581         rtdb_cget_ [360]
                0.00    0.00      90/581         rtdb_put_ [339]
                0.00    0.00      95/581         rtdb_cput_ [370]
                0.00    0.00     334/581         rtdb_get_ [304]
[298]    0.0    0.00    0.00     581         fortchar_to_string [298]
-----------------------------------------------
                0.00    0.00     542/542         nxtask_ [243]
[299]    0.0    0.00    0.00     542         util_gnxtval_ [299]
-----------------------------------------------
                0.00    0.00     495/495         clustrinv5_ [457]
[300]    0.0    0.00    0.00     495         inv_it3 [300]
                0.00    0.00     495/1417        mxmynd_ [270]
-----------------------------------------------
                0.00    0.00       2/394         rtdb_seq_ma_get [542]
                0.00    0.00      12/394         rtdb_get_info [431]
                0.00    0.00     380/394         rtdb_seq_get [303]
[301]    0.0    0.00    0.00     394         rtdb_seq_get_info [301]
                0.00    0.00     394/1133        check_handle [279]
                0.00    0.00     394/1067        datum_wrap [280]
                0.00    0.00     394/1017        hdbm_read [284]
                0.00    0.00     170/7695        datum_free [254]
-----------------------------------------------
                0.00    0.00       2/380         context_rtdb_match [478]
                0.00    0.00      44/380         rtdb_cget_ [360]
                0.00    0.00     334/380         rtdb_get_ [304]
[302]    0.0    0.00    0.00     380         rtdb_get [302]
                0.00    0.00     668/719         rtdb_broadcast [291]
                0.00    0.00     380/627         verify_parallel_access [296]
                0.00    0.00     380/380         rtdb_seq_get [303]
-----------------------------------------------
                0.00    0.00     380/380         rtdb_get [302]
[303]    0.0    0.00    0.00     380         rtdb_seq_get [303]
                0.00    0.00     380/1133        check_handle [279]
                0.00    0.00     380/394         rtdb_seq_get_info [301]
                0.00    0.00     167/1067        datum_wrap [280]
                0.00    0.00     167/1017        hdbm_read [284]
                0.00    0.00     167/7695        datum_free [254]
-----------------------------------------------
                0.00    0.00       1/334         dft_input_ [554]
                0.00    0.00       1/334         movecs_swap_ [196]
                0.00    0.00       1/334         scf_pstat_init_ [632]
                0.00    0.00       1/334         scf_tidy_ [128]
                0.00    0.00       1/334         guess_dens_gen_ [144]
                0.00    0.00       1/334         bas_rtdb_load_ [190]
                0.00    0.00       1/334         geom_input_ [177]
                0.00    0.00       1/334         bgj_print_ [507]
                0.00    0.00       1/334         nxtask_init_ [614]
                0.00    0.00       2/334         scf_lindep_ [140]
                0.00    0.00       2/334         fock_2e_tidy_ [521]
                0.00    0.00       2/334         int_normalize_ [232]
                0.00    0.00       2/334         exact_mem_ [117]
                0.00    0.00       2/334         cons_status_ [513]
                0.00    0.00       4/334         scf_vectors_guess_ [34]
                0.00    0.00       4/334         geom_rtdb_in_ [481]
                0.00    0.00       4/334         int_init_org_ [116]
                0.00    0.00       5/334         task_energy_ [5]
                0.00    0.00       5/334         scf_get_conv_info_ [220]
                0.00    0.00       6/334         cons_inquire_ [512]
                0.00    0.00       7/334         task_ [3]
                0.00    0.00       7/334         scf_ [4]
                0.00    0.00       7/334         movecs_write_ [175]
                0.00    0.00       8/334         bas_rtdb_in_ [440]
                0.00    0.00       8/334         int_init_ [115]
                0.00    0.00       9/334         scf_init_ [181]
                0.00    0.00      10/334         bas_rtdb_do_load_ [191]
                0.00    0.00      14/334         rohf_search_precond_ [23]
                0.00    0.00      14/334         util_time_remaining_ [430]
                0.00    0.00      19/334         rohf_nr_solve_ [15]
                0.00    0.00      28/334         scf_get_fock_param_ [185]
                0.00    0.00      40/334         geom_rtdb_load_ [525]
                0.00    0.00      46/334         fock_2e_ [6]
                0.00    0.00      70/334         bgj_get_scf_method_ [346]
[304]    0.0    0.00    0.00     334         rtdb_get_ [304]
                0.00    0.00     334/581         fortchar_to_string [298]
                0.00    0.00     334/380         rtdb_get [302]
-----------------------------------------------
                0.00    0.00     329/329         MD5Update [310]
[305]    0.0    0.00    0.00     329         MD5_memcpy [305]
-----------------------------------------------
                0.00    0.00       2/290         input_file_info_ [601]
                0.00    0.00     104/290         util_cite_ [198]
                0.00    0.00     184/290         util_file_parse_dir_ [338]
[306]    0.0    0.00    0.00     290         inp_strtok_ [306]
-----------------------------------------------
                0.00    0.00     276/276         clustrf5_ [454]
[307]    0.0    0.00    0.00     276         clustr_check [307]
-----------------------------------------------
                0.00    0.00       1/260         atscf_ecp_ [217]
                0.00    0.00      20/260         geom_momint0_ [570]
                0.00    0.00      39/260         bas_rtdb_do_load_ [191]
                0.00    0.00     200/260         bas_vec_info_ [174]
[308]    0.0    0.00    0.00     260         geom_cent_tag_ [308]
                0.00    0.00     260/414079      geom_check_handle_ [237]
                0.00    0.00     260/1472        geom_check_cent_ [267]
-----------------------------------------------
                0.00    0.00     125/250         rtdb_seq_put [330]
                0.00    0.00     125/250         rtdb_seq_put_info [331]
[309]    0.0    0.00    0.00     250         hdbm_replace [309]
                0.00    0.00     250/5308        hdbm_check [256]
                0.00    0.00     250/1393        hdbm_delete [271]
                0.00    0.00     250/706         hdbm_insert [292]
-----------------------------------------------
                0.00    0.00      28/238         MD5Final [422]
                0.00    0.00     210/238         checksum_update [314]
[310]    0.0    0.00    0.00     238         MD5Update [310]
                0.00    0.00     329/329         MD5_memcpy [305]
                0.00    0.00     175/175         MD5Transform [320]
-----------------------------------------------
                0.00    0.00      84/223         ga_screen_ [340]
                0.00    0.00     139/223         ga_maxelt_ [323]
[311]    0.0    0.00    0.00     223         ga_access_callback_release_ [311]
                0.00    0.00     139/139         ga_maxelt_dbl_doit_ [324]
                0.00    0.00      84/84          ga_screenb_ [341]
-----------------------------------------------
                0.00    0.00       1/216         MAIN__ [1]
                0.00    0.00       1/216         task_ [3]
                0.00    0.00       1/216         rhf_dens_to_mo_ [35]
                0.00    0.00       1/216         rohf_search_precond_ [23]
                0.00    0.00       1/216         movecs_print_anal_ [97]
                0.00    0.00       1/216         datoms_ [145]
                0.00    0.00       1/216         geom_input_ [177]
                0.00    0.00       1/216         util_file_print_dirs_ [644]
                0.00    0.00       1/216         ga_iter_lsolve_ [24]
                0.00    0.00       1/216         int_init_org_ [116]
                0.00    0.00       2/216         scf_ [4]
                0.00    0.00       2/216         rohf_ [14]
                0.00    0.00       5/216         bas_summary_print_ [212]
                0.00    0.00      15/216         ga_pcg_minim_ [218]
                0.00    0.00      19/216         rohf_energy_ [18]
                0.00    0.00      23/216         scf_dens_reorder_ [9]
                0.00    0.00     140/216         rohf_nr_solve_ [15]
[312]    0.0    0.00    0.00     216         util_cflush_ [312]
-----------------------------------------------
                0.00    0.00       1/216         MAIN__ [1]
                0.00    0.00       1/216         task_ [3]
                0.00    0.00       1/216         rhf_dens_to_mo_ [35]
                0.00    0.00       1/216         rohf_search_precond_ [23]
                0.00    0.00       1/216         movecs_print_anal_ [97]
                0.00    0.00       1/216         datoms_ [145]
                0.00    0.00       1/216         geom_input_ [177]
                0.00    0.00       1/216         util_file_print_dirs_ [644]
                0.00    0.00       1/216         ga_iter_lsolve_ [24]
                0.00    0.00       1/216         int_init_org_ [116]
                0.00    0.00       2/216         scf_ [4]
                0.00    0.00       2/216         rohf_ [14]
                0.00    0.00       5/216         bas_summary_print_ [212]
                0.00    0.00      15/216         ga_pcg_minim_ [218]
